"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","WT01","WT01_ATTRIBUTES"
"USC00358343","1912-04-07","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-04-08","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-04-09","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0","T,,6","    0",",,6","    0",",,6",,
"USC00358343","1912-04-10","45.016667","-119.966667","1176.2","TAMARACK, OR US","  206",",,6","    0",",,6",,,,
"USC00358343","1912-04-11","45.016667","-119.966667","1176.2","TAMARACK, OR US","   18",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-04-12","45.016667","-119.966667","1176.2","TAMARACK, OR US","   38",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-04-13","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-04-14","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-04-15","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-04-16","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-04-17","45.016667","-119.966667","1176.2","TAMARACK, OR US","   28",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-04-18","45.016667","-119.966667","1176.2","TAMARACK, OR US","   97",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-04-19","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-04-20","45.016667","-119.966667","1176.2","TAMARACK, OR US","   13",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-04-21","45.016667","-119.966667","1176.2","TAMARACK, OR US","   13",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-04-22","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-04-23","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-04-24","45.016667","-119.966667","1176.2","TAMARACK, OR US","   25",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-04-25","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-04-26","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-04-27","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-04-28","45.016667","-119.966667","1176.2","TAMARACK, OR US","   13",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-04-29","45.016667","-119.966667","1176.2","TAMARACK, OR US","   64",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-04-30","45.016667","-119.966667","1176.2","TAMARACK, OR US","   25",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-05-01","45.016667","-119.966667","1176.2","TAMARACK, OR US","   51",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-05-02","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0","T,,6","    0",",,6","    0",",,6",,
"USC00358343","1912-05-03","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-05-04","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-05-05","45.016667","-119.966667","1176.2","TAMARACK, OR US","   15",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-05-06","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-05-07","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-05-08","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-05-09","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-05-10","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-05-11","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-05-12","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-05-13","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-05-14","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-05-15","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-05-16","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-05-17","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-05-18","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-05-19","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-05-20","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-05-21","45.016667","-119.966667","1176.2","TAMARACK, OR US","  127",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-05-22","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-05-23","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-05-24","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-05-25","45.016667","-119.966667","1176.2","TAMARACK, OR US","  102",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-05-26","45.016667","-119.966667","1176.2","TAMARACK, OR US","  127",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-05-27","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-05-28","45.016667","-119.966667","1176.2","TAMARACK, OR US","   51",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-05-29","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-05-30","45.016667","-119.966667","1176.2","TAMARACK, OR US","  193",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-05-31","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-06-01","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-06-02","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-06-03","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-06-04","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-06-05","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-06-06","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-06-07","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-06-08","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-06-09","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-06-10","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-06-11","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-06-12","45.016667","-119.966667","1176.2","TAMARACK, OR US","   89",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-06-13","45.016667","-119.966667","1176.2","TAMARACK, OR US","  127",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-06-14","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-06-15","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-06-16","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-06-17","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-06-18","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-06-19","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-06-20","45.016667","-119.966667","1176.2","TAMARACK, OR US","   43",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-06-21","45.016667","-119.966667","1176.2","TAMARACK, OR US","   89",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-06-22","45.016667","-119.966667","1176.2","TAMARACK, OR US","  191",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-06-23","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-06-24","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-06-25","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-06-26","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-06-27","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-06-28","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-06-29","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-06-30","45.016667","-119.966667","1176.2","TAMARACK, OR US","   36",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-07-01","45.016667","-119.966667","1176.2","TAMARACK, OR US","  229",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-07-02","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0","T,,6","    0",",,6","    0",",,6",,
"USC00358343","1912-07-03","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-07-04","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-07-05","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-07-06","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-07-07","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-07-08","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-07-09","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-07-10","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-07-11","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-07-12","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-07-13","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-07-14","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-07-15","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-07-16","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-07-17","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-07-18","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-07-19","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-07-20","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-07-21","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-07-22","45.016667","-119.966667","1176.2","TAMARACK, OR US","   25",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-07-23","45.016667","-119.966667","1176.2","TAMARACK, OR US","   30",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-07-24","45.016667","-119.966667","1176.2","TAMARACK, OR US","   81",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-07-25","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-07-26","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-07-27","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-07-28","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-07-29","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-07-30","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-07-31","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-08-01","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-08-02","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-08-03","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-08-04","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-08-05","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-08-06","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-08-07","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-08-08","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-08-09","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-08-10","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-08-11","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-08-12","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-08-13","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-08-14","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-08-15","45.016667","-119.966667","1176.2","TAMARACK, OR US","  102",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-08-16","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-08-17","45.016667","-119.966667","1176.2","TAMARACK, OR US","   10",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-08-18","45.016667","-119.966667","1176.2","TAMARACK, OR US","   64",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-08-19","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-08-20","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-08-21","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-08-22","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-08-23","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-08-24","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-08-25","45.016667","-119.966667","1176.2","TAMARACK, OR US","   25",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-08-26","45.016667","-119.966667","1176.2","TAMARACK, OR US","   10",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-08-27","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-08-28","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-08-29","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-08-30","45.016667","-119.966667","1176.2","TAMARACK, OR US","   33",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-08-31","45.016667","-119.966667","1176.2","TAMARACK, OR US","   51",",,6","    0",",,6","    0",",,6",,
"USC00358343","1912-09-01","45.016667","-119.966667","1176.2","TAMARACK, OR US","    0",",,6","    0",",,6","    0",",,6",,
