"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA003012228","1986-10-03","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   64",",,C","    0",",,C","    0",",,C","  135",",,C","   25",",,C"
"CA003012228","1986-10-04","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   50",",,C","    0",",,C","    0",",,C","  100",",,C","   64",",,C"
"CA003012228","1986-10-05","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  217",",,C","   52",",,C"
"CA003012228","1986-10-06","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    6",",,C","    0",",,C","    0",",,C","  211",",,C","  117",",,C"
"CA003012228","1986-10-07","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   14",",,C","    0",",,C","    0",",,C","   48",",,C","   38",",,C"
"CA003012228","1986-10-08","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0",",,C","    0",",,C","   92",",,C","   15",",,C"
"CA003012228","1986-10-09","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    9",",,C","    0",",,C","    0",",,C","  121",",,C","   22",",,C"
"CA003012228","1986-10-10","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","   79",",,C","   -5",",,C"
"CA003012228","1986-10-11","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  150",",,C","  -40",",,C"
"CA003012228","1986-10-12","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  195",",,C","  -28",",,C"
"CA003012228","1986-10-13","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  168",",,C","   27",",,C"
"CA003012228","1986-10-14","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  207",",,C","    4",",,C"
"CA003012228","1986-10-15","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  227",",,C","   48",",,C"
"CA003012228","1986-10-16","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  211",",,C","   20",",,C"
"CA003012228","1986-10-17","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  175",",,C","   10",",,C"
"CA003012228","1986-10-18","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  145",",,C","  -19",",,C"
"CA003012228","1986-10-19","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  159",",,C","  -28",",,C"
"CA003012228","1986-10-20","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  198",",,C","   -5",",,C"
"CA003012228","1986-10-21","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  177",",,C","   25",",,C"
"CA003012228","1986-10-22","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  160",",,C","  -12",",,C"
"CA003012228","1986-10-23","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  171",",,C","    5",",,C"
"CA003012228","1986-10-24","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  165",",,C","  -35",",,C"
"CA003012228","1986-10-25","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  167",",,C","  -20",",,C"
"CA003012228","1986-10-26","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    4",",,C","    0",",,C","    0",",,C","  143",",,C","    5",",,C"
"CA003012228","1986-10-27","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0","T,,C","    0",",,C","  110",",,C","   45",",,C"
"CA003012228","1986-10-28","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    2",",,C","    2",",,C","    0",",,C","   -5",",,C","  -20",",,C"
"CA003012228","1986-10-29","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    2",",,C","    2",",,C","    0",",,C","   10",",,C","  -40",",,C"
"CA003012228","1986-10-30","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0","T,,C","    0",",,C","  -10",",,C","  -55",",,C"
"CA003012228","1986-10-31","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  -14",",,C"," -100",",,C"
"CA003012228","1986-11-01","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   40",",,C","    0",",,C","    0",",,C","   60",",,C"," -127",",,C"
"CA003012228","1986-11-02","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   20",",,C","    0",",,C","    0",",,C","  112",",,C","   10",",,C"
"CA003012228","1986-11-03","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    4",",,C","    0",",,C","    0",",,C","  119",",,C","   26",",,C"
"CA003012228","1986-11-04","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  111",",,C","   31",",,C"
"CA003012228","1986-11-05","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","   79",",,C","  -69",",,C"
"CA003012228","1986-11-06","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","   50",",,C"," -110",",,C"
"CA003012228","1986-11-07","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   22",",,C","   22",",,C","   20",",,C"," -128",",,C"," -150",",,C"
"CA003012228","1986-11-08","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   24",",,C","   24",",,C","   40",",,C"," -154",",,C"," -169",",,C"
"CA003012228","1986-11-09","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   50",",,C"," -139",",,C"," -219",",,C"
"CA003012228","1986-11-10","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    2",",,C","    2",",,C","   50",",,C"," -107",",,C"," -220",",,C"
"CA003012228","1986-11-11","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0","T,,C","   50",",,C"," -165",",,C"," -185",",,C"
"CA003012228","1986-11-12","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   30",",,C","   30",",,C","   40",",,C","  -82",",,C"," -275",",,C"
"CA003012228","1986-11-13","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0","T,,C","   50",",,C","  -46",",,C"," -148",",,C"
"CA003012228","1986-11-14","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   10",",,C","   10",",,C","   50",",,C","  -20",",,C"," -270",",,C"
"CA003012228","1986-11-15","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0","T,,C","   60",",,C","    1",",,C"," -180",",,C"
"CA003012228","1986-11-16","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   10",",,C","   10",",,C","   60",",,C","  -93",",,C"," -143",",,C"
"CA003012228","1986-11-17","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   30",",,C","   30",",,C","   90",",,C"," -152",",,C"," -197",",,C"
"CA003012228","1986-11-18","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   60",",,C","   60",",,C","  150",",,C"," -176",",,C"," -219",",,C"
"CA003012228","1986-11-19","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   15",",,C","   15",",,C","  160",",,C"," -128",",,C"," -250",",,C"
"CA003012228","1986-11-20","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","  130",",,C"," -107",",,C"," -210",",,C"
"CA003012228","1986-11-21","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","  110",",,C","  -72",",,C"," -180",",,C"
"CA003012228","1986-11-22","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0","T,,C","  110",",,C","  -70",",,C"," -187",",,C"
"CA003012228","1986-11-23","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0",",,C","   80",",,C","   64",",,C"," -137",",,C"
"CA003012228","1986-11-24","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0",",,C","   60",",,C","   49",",,C","   16",",,C"
"CA003012228","1986-11-25","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   50",",,C","   52",",,C","  -77",",,C"
"CA003012228","1986-11-26","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   30",",,C","   48",",,C","  -72",",,C"
"CA003012228","1986-11-27","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   20",",,C","  -10",",,C"," -105",",,C"
"CA003012228","1986-11-28","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   20",",,C","  -32",",,C"," -165",",,C"
"CA003012228","1986-11-29","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   20",",,C","  -45",",,C"," -162",",,C"
"CA003012228","1986-11-30","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   20",",,C","  -10",",,C"," -112",",,C"
"CA003012228","1986-12-01","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   50",",,C","   50",",,C","   60",",,C","   -5",",,C"," -112",",,C"
"CA003012228","1986-12-02","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   60",",,C","  -47",",,C"," -120",",,C"
"CA003012228","1986-12-03","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   60",",,C","  -80",",,C"," -210",",,C"
"CA003012228","1986-12-04","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   60",",,C","  -70",",,C"," -220",",,C"
"CA003012228","1986-12-05","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   60",",,C","  -50",",,C"," -105",",,C"
"CA003012228","1986-12-06","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   50",",,C","   36",",,C"," -199",",,C"
"CA003012228","1986-12-07","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   50",",,C","   40",",,C","  -79",",,C"
"CA003012228","1986-12-08","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0","T,,C","   40",",,C","  -57",",,C","  -80",",,C"
"CA003012228","1986-12-09","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   40",",,C","   33",",,C"," -195",",,C"
"CA003012228","1986-12-10","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   40",",,C","   40",",,C","  -35",",,C"
"CA003012228","1986-12-11","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   30",",,C","   15",",,C","  -35",",,C"
"CA003012228","1986-12-12","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   30",",,C","    9",",,C","  -65",",,C"
"CA003012228","1986-12-13","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   30",",,C","   13",",,C"," -106",",,C"
"CA003012228","1986-12-14","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   30",",,C","  -28",",,C"," -150",",,C"
"CA003012228","1986-12-15","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   30",",,C","   27",",,C"," -146",",,C"
"CA003012228","1986-12-16","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   30",",,C","   19",",,C","  -58",",,C"
"CA003012228","1986-12-17","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   30",",,C","   22",",,C"," -110",",,C"
"CA003012228","1986-12-18","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   20",",,C","   -1",",,C","  -47",",,C"
"CA003012228","1986-12-19","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   20",",,C","  -52",",,C"," -125",",,C"
"CA003012228","1986-12-20","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   20",",,C","   -4",",,C"," -150",",,C"
"CA003012228","1986-12-21","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   20",",,C","   22",",,C","  -62",",,C"
"CA003012228","1986-12-22","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   20",",,C","   -2",",,C"," -140",",,C"
"CA003012228","1986-12-23","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   10",",,C","   53",",,C","  -99",",,C"
"CA003012228","1986-12-24","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   10",",,C","  -20",",,C","  -80",",,C"
"CA003012228","1986-12-25","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   10",",,C","   51",",,C"," -112",",,C"
"CA003012228","1986-12-26","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   10",",,C","   51",",,C","  -62",",,C"
"CA003012228","1986-12-27","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   10",",,C","   18",",,C","  -11",",,C"
"CA003012228","1986-12-28","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   10",",,C","    9",",,C","  -76",",,C"
"CA003012228","1986-12-29","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   10",",,C","   19",",,C","  -63",",,C"
"CA003012228","1986-12-30","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   10",",,C","   10",",,C","   20",",,C","    9",",,C","  -44",",,C"
"CA003012228","1986-12-31","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   20",",,C","  -49",",,C"," -133",",,C"
"CA003012228","1987-01-01","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   10",",,C","   14",",,C"," -150",",,C"
"CA003012228","1987-01-02","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   10",",,C","   35",",,C","  -61",",,C"
"CA003012228","1987-01-03","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   10",",,C","    1",",,C"," -110",",,C"
"CA003012228","1987-01-04","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   10",",,C","   29",",,C","  -82",",,C"
"CA003012228","1987-01-05","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   10",",,C","  -32",",,C"," -138",",,C"
"CA003012228","1987-01-06","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   10",",,C","   -3",",,C"," -152",",,C"
"CA003012228","1987-01-07","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   10",",,C","   -3",",,C"," -115",",,C"
"CA003012228","1987-01-08","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   10",",,C","   -4",",,C"," -122",",,C"
"CA003012228","1987-01-09","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   10",",,C","   58",",,C"," -150",",,C"
"CA003012228","1987-01-10","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   10",",,C","   60",",,C","  -70",",,C"
"CA003012228","1987-01-11","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   10",",,C","   65",",,C","   -9",",,C"
"CA003012228","1987-01-12","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   10",",,C","   10",",,C","   10",",,C","   46",",,C","  -65",",,C"
"CA003012228","1987-01-13","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   20",",,C","  -24",",,C","  -83",",,C"
"CA003012228","1987-01-14","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0","T,,C","   20",",,C"," -110",",,C"," -171",",,C"
"CA003012228","1987-01-15","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   20",",,C","  -28",",,C"," -175",",,C"
"CA003012228","1987-01-16","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   20",",,C","    1",",,C"," -114",",,C"
"CA003012228","1987-01-17","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   10",",,C","   10",",,C","   30",",,C","   47",",,C"," -110",",,C"
"CA003012228","1987-01-18","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   20",",,C","   20",",,C","   30",",,C","   11",",,C","  -22",",,C"
"CA003012228","1987-01-19","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   50",",,C","   41",",,C","  -61",",,C"
"CA003012228","1987-01-20","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0","T,,C","   10",",,C","   51",",,C"," -106",",,C"
"CA003012228","1987-01-21","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   10",",,C","    3",",,C","  -80",",,C"
"CA003012228","1987-01-22","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   10",",,C","   -1",",,C"," -162",",,C"
"CA003012228","1987-01-23","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   10",",,C","  -32",",,C"," -121",",,C"
"CA003012228","1987-01-24","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   10",",,C","  -68",",,C"," -139",",,C"
"CA003012228","1987-01-25","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   10",",,C","   38",",,C"," -145",",,C"
"CA003012228","1987-01-26","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   10",",,C","    9",",,C"," -113",",,C"
"CA003012228","1987-01-27","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   10",",,C","    1",",,C"," -142",",,C"
"CA003012228","1987-01-28","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   10",",,C","  -16",",,C"," -118",",,C"
"CA003012228","1987-01-29","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   10",",,C","    6",",,C"," -101",",,C"
"CA003012228","1987-01-30","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   10",",,C","   27",",,C"," -122",",,C"
"CA003012228","1987-01-31","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   10",",,C","   17",",,C","  -99",",,C"
"CA003012228","1987-02-01","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0","T,,C","   10",",,C","  -28",",,C"," -126",",,C"
"CA003012228","1987-02-02","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   10",",,C","   20",",,C"," -152",",,C"
"CA003012228","1987-02-03","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   10",",,C","  -22",",,C"," -148",",,C"
"CA003012228","1987-02-04","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   10",",,C","   52",",,C"," -117",",,C"
"CA003012228","1987-02-05","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   10",",,C","   60",",,C","  -17",",,C"
"CA003012228","1987-02-06","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   10",",,C","   79",",,C","  -25",",,C"
