"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00506769","1969-03-25","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  330",",,0","   33",",,0","  -72",",,0",,,,,,,,,,,,,,,"  -28",",,0",,
"USC00506769","1969-03-26","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  330",",,0","    0",",,0","  -50",",,0",,,,,,,,,,,,,,,"   -6",",,0",,
"USC00506769","1969-03-27","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  330",",,0","   28",",,0","  -94",",,0",,,,,,,,,,,,,,,"   -6",",,0",,
"USC00506769","1969-03-28","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  330",",,0","   39",",,0","  -33",",,0",,,,,,,,,,,,,,,"   33",",,0",,
"USC00506769","1969-03-29","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  330",",,0","   61",",,0","  -50",",,0",,,,,,,,,,,,,,,"   39",",,0",,
"USC00506769","1969-03-30","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   25",",,0","   38",",,0","  381",",,0","   56",",,0","   -6",",,0",,,,,,,,,,,,,,,"   39",",,0",,
"USC00506769","1969-03-31","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  330",",,0","   56",",,0","  -28",",,0",,,,,,,,,,,,,,,"   56",",,0",,
"USC00506769","1969-04-01","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  330",",,0","   61",",,0","  -22",",,0",,,,,,,,,,,,,,,"   56",",,0",,
"USC00506769","1969-04-02","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  305",",,0","   83",",,0","  -39",",,0",,,,,,,,,,,,,,,"   72",",,0",,
"USC00506769","1969-04-03","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  254",",,0","   83",",,0","  -28",",,0",,,,,,,,,,,,,,,"   61",",,0",,
"USC00506769","1969-04-04","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  254",",,0","   72",",,0","  -22",",,0",,,,,,,,,,,,,,,"   28",",,0",,
"USC00506769","1969-04-05","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  229",",,0","   44",",,0","  -28",",,0",,,,,,,,,,,,,,,"   28",",,0",,
"USC00506769","1969-04-06","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  229",",,0","   50",",,0","  -17",",,0",,,,,,,,,,,,,,,"   39",",,0",,
"USC00506769","1969-04-07","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  203",",,0","   78",",,0","  -11",",,0",,,,,,,,,,,,,,,"   78",",,0",,
"USC00506769","1969-04-08","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  203",",,0","   78",",,0","    6",",,0",,,,,,,,,,,,,,,"   33",",,0",,
"USC00506769","1969-04-09","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  178",",,0","   78",",,0","  -17",",,0",,,,,,,,,,,,,,,"   72",",,0",,
"USC00506769","1969-04-10","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  152",",,0","   83",",,0","   -6",",,0",,,,,,,,,,,,,,,"   67",",,0",,
"USC00506769","1969-04-11","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","  127",",,0","   89",",,0","  -17",",,0",,,,,,,,,,,,,,,"   72",",,0",,
"USC00506769","1969-04-12","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","   76",",,0","  100",",,0","  -22",",,0",,,,,,,,,,,,,,,"   67",",,0",,
"USC00506769","1969-04-13","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","   89",",,0","   -6",",,0",,,,,,,,,,,,,,,"   72",",,0",,
"USC00506769","1969-04-14","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","   89",",,0","  -33",",,0",,,,,,,,,,,,,,,"   78",",,0",,
"USC00506769","1969-04-15","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","   78",",,0","  -11",",,0",,,,,,,,,,,,,,,"   56",",,0",,
"USC00506769","1969-04-16","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  111",",,0","    6",",,0",,,,,,,,,,,,,,,"   94",",,0",,
"USC00506769","1969-04-17","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  122",",,0","   17",",,0",,,,,,,,,,,,,,,"  100",",,0",,
"USC00506769","1969-04-18","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  117",",,0","  -22",",,0",,,,,,,,,,,,,,,"  106",",,0",,
"USC00506769","1969-04-19","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  133",",,0","  -17",",,0",,,,,,,,,,,,,,,"   94",",,0",,
"USC00506769","1969-04-20","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  117",",,0","   11",",,0",,,,,,,,,,,,,,,"   89",",,0",,
"USC00506769","1969-04-21","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  111",",,0","   -6",",,0",,,,,,,,,,,,,,,"   78",",,0",,
"USC00506769","1969-04-22","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  100",",,0","  -44",",,0",,,,,,,,,,,,,,,"   56",",,0",,
"USC00506769","1969-04-23","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  100",",,0","  -22",",,0",,,,,,,,,,,,,,,"   83",",,0",,
"USC00506769","1969-04-24","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  117",",,0","  -17",",,0",,,,,,,,,,,,,,,"  100",",,0",,
"USC00506769","1969-04-25","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  111",",,0","  -11",",,0",,,,,,,,,,,,,,,"   83",",,0",,
"USC00506769","1969-04-26","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  106",",,0","  -22",",,0",,,,,,,,,,,,,,,"   89",",,0",,
"USC00506769","1969-04-27","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  128",",,0","   17",",,0",,,,,,,,,,,,,,,"   78",",,0",,
"USC00506769","1969-04-28","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  111",",,0","  -22",",,0",,,,,,,,,,,,,,,"   89",",,0",,
"USC00506769","1969-04-29","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  106",",,0","   11",",,0",,,,,,,,,,,,,,,"   56",",,0",,
"USC00506769","1969-04-30","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","   67",",,0","   -6",",,0",,,,,,,,,,,,,,,"   39",",,0",,
"USC00506769","1969-05-01","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","   78",",,0","   -6",",,0",,,,,,,,,,,,,,,"   67",",,0",,
"USC00506769","1969-05-02","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","   89",",,0","   -6",",,0",,,,,,,,,,,,,,,"   78",",,0",,
"USC00506769","1969-05-03","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  128",",,0","    0",",,0",,,,,,,,,,,,,,,"   83",",,0",,
"USC00506769","1969-05-04","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","   94",",,0","    0",",,0",,,,,,,,,,,,,,,"   83",",,0",,
"USC00506769","1969-05-05","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    3",",,0","    0",",,0","    0",",,0","   94",",,0","   -6",",,0",,,,,,,,,,,,,,,"   50",",,0",,
"USC00506769","1969-05-06","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   28",",,0","    0",",,0","    0",",,0","   94",",,0","   11",",,0",,,,,,,,,,,,,,,"   89",",,0",,
"USC00506769","1969-05-07","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0","T,,0","    0",",,0","    0",",,0","  111",",,0","   17",",,0",,,,,,,,,,,,,,,"   56",",,0",,
"USC00506769","1969-05-08","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   10",",,0","    0",",,0","    0",",,0","   89",",,0","   17",",,0",,,,,,,,,,,,,,,"   83",",,0",,
"USC00506769","1969-05-09","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    5",",,0","    0",",,0","    0",",,0","   94",",,0","  -17",",,0",,,,,,,,,,,,,,,"   83",",,0",,
"USC00506769","1969-05-10","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  128",",,0","   33",",,0",,,,,"   25",",,0",,,,,"   72",",,0","  156",",,0","  128",",,0",,
"USC00506769","1969-05-11","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0","T,,0","    0",",,0","    0",",,0","  144",",,0","   44",",,0",,,,,"   30",",,0",,,,,"   67",",,0","  139",",,0","  100",",,0","   71",",,0"
"USC00506769","1969-05-12","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0","T,,0","    0",",,0","    0",",,0","  117",",,0","   44",",,0",,,,,"    8",",,0",,,,,"   50",",,0","  128",",,0","   83",",,0","   60",",,0"
"USC00506769","1969-05-13","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  117",",,0","    6",",,0",,,,,"   30",",,0",,,,,"   44",",,0","  133",",,0","  100",",,0","   60",",,0"
"USC00506769","1969-05-14","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  122",",,0","    6",",,0",,,,,"   20",",,0",,,,,"   39",",,0","  133",",,0","  117",",,0","   55",",,0"
"USC00506769","1969-05-15","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  150",",,0","   11",",,0",,,,,"   36",",,0",,,,,"   44",",,0","  156",",,0","  133",",,0","   71",",,0"
"USC00506769","1969-05-16","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    3",",,0","    0",",,0","    0",",,0","  128",",,0","   33",",,0",,,,,"   28",",,0",,,,,"   56",",,0","  156",",,0","   89",",,0","   56",",,0"
"USC00506769","1969-05-17","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  139",",,0","   22",",,0",,,,,"   33",",,0",,,,,"   56",",,0","  144",",,0","  128",",,0","   51",",,0"
"USC00506769","1969-05-18","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  183",",,0","   11",",,0",,,,,"   33",",,0",,,,,"   56",",,0","  194",",,0","  117",",,0","   71",",,0"
"USC00506769","1969-05-19","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  172",",,0","   39",",,0",,,,,"   53",",,0",,,,,"   50",",,0","  211",",,0","  161",",,0","   64",",,0"
"USC00506769","1969-05-20","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    8",",,0","    0",",,0","    0",",,0","  183",",,0","   67",",,0",,,,,"   48",",,0",,,,,"   72",",,0","  211",",,0","  122",",,0","  100",",,0"
"USC00506769","1969-05-21","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  144",",,0","   44",",,0",,,,,"   18",",,0",,,,,"   72",",,0","  150",",,0","  122",",,0","   47",",,0"
"USC00506769","1969-05-22","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0","T,,0","    0",",,0","    0",",,0","  156",",,0","   56",",,0",,,,,"   10",",,0",,,,,"   72",",,0","  172",",,0","   78",",,0","   71",",,0"
"USC00506769","1969-05-23","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  156",",,0","   17",",,0",,,,,"   28",",,0",,,,,"   56",",,0","  150",",,0","  156",",,0","   61",",,0"
"USC00506769","1969-05-24","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  222",",,0","   56",",,0",,,,,"   58",",,0",,,,,"  111",",,0","  172",",,0","  217",",,0","   74",",,0"
"USC00506769","1969-05-25","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  267",",,0","   89",",,0",,,,,"   61",",,0",,,,,"  111",",,0","  278",",,0","  178",",,0","   92",",,0"
"USC00506769","1969-05-26","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  200",",,0","   72",",,0",,,,,"   69",",,0",,,,,"   94",",,0","  294",",,0","  156",",,0","   87",",,0"
"USC00506769","1969-05-27","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","  216",",,0","    0",",,0","    0",",,0","  189",",,0","   44",",,0",,,,,"   56",",,0",,,,,"   78",",,0","  228",",,0","  133",",,0","   93",",,0"
"USC00506769","1969-05-28","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0","T,,0","    0",",,0","    0",",,0","  133",",,0","   44",",,0",,,,,"   15",",,0",,,,,"   61",",,0","  139",",,0","  106",",,0","   87",",,0"
"USC00506769","1969-05-29","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  139",",,0","   50",",,0",,,,,"   38",",,0",,,,,"   61",",,0","  156",",,0","  139",",,0","   89",",,0"
"USC00506769","1969-05-30","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  167",",,0","   61",",,0",,,,,"   36",",,0",,,,,"   83",",,0","  189",",,0","  133",",,0","   84",",,0"
"USC00506769","1969-05-31","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  139",",,0","   39",",,0",,,,,"   36",",,0",,,,,"   89",",,0","  128",",,0","   89",",,0","   45",",,0"
"USC00506769","1969-06-01","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  128",",,0","   44",",,0",,,,,"   13",",,0",,,,,"   61",",,0","  128",",,0","  117",",,0","   60",",,0"
"USC00506769","1969-06-02","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  139",",,0","   11",",,0",,,,,"   38",",,0",,,,,"   78",",,0","  200",",,0","  133",",,0","   68",",,0"
"USC00506769","1969-06-03","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    3",",,0","    0",",,0","    0",",,0","  178",",,0","   56",",,0",,,,,"   38",",,0",,,,,"  100",",,0","  228",",,0","  156",",,0","   60",",,0"
"USC00506769","1969-06-04","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0","T,,0","    0",",,0","    0",",,0","  172",",,0","   89",",,0",,,,,"   61",",,0",,,,,"   83",",,0","  239",",,0","  144",",,0","  108",",,0"
"USC00506769","1969-06-05","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  172",",,0","   78",",,0",,,,,"   28",",,0",,,,,"   89",",,0","  183",",,0","  117",",,0","   66",",,0"
"USC00506769","1969-06-06","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    8",",,0","    0",",,0","    0",",,0","  144",",,0","   56",",,0",,,,,"   20",",,0",,,,,"   61",",,0","  150",",,0","  128",",,0","   76",",,0"
"USC00506769","1969-06-07","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  156",",,0","   56",",,0",,,,,"   30",",,0",,,,,"   67",",,0","  189",",,0","  139",",,0","   40",",,0"
"USC00506769","1969-06-08","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","   30",",,0","    0",",,0","    0",",,0","  178",",,0","   83",",,0",,,,,"   30",",,0",,,,,"  117",",,0","  200",",,0","  100",",,0","   71",",,0"
"USC00506769","1969-06-09","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","  114",",,0","    0",",,0","    0",",,0","  144",",,0","   67",",,0",,,,,"   15",",,0",,,,,"  106",",,0","  117",",,0","  133",",,0","   58",",,0"
"USC00506769","1969-06-10","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  172",",,0","   33",",,0",,,,,"   33",",,0",,,,,"   78",",,0","  161",",,0","  139",",,0","   63",",,0"
"USC00506769","1969-06-11","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  172",",,0","   89",",,0",,,,,"   28",",,0",,,,,"   94",",,0","  172",",,0","  144",",,0","   55",",,0"
"USC00506769","1969-06-12","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  178",",,0","   61",",,0",,,,,"   30",",,0",,,,,"   94",",,0","  194",",,0","  172",",,0","   51",",,0"
"USC00506769","1969-06-13","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  194",",,0","   39",",,0",,,,,"   36",",,0",,,,,"   78",",,0","  244",",,0","  172",",,0","   72",",,0"
"USC00506769","1969-06-14","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  244",",,0","   83",",,0",,,,,"   48",",,0",,,,,"  128",",,0","  256",",,0","  233",",,0","   58",",,0"
"USC00506769","1969-06-15","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  311",",,0","  122",",,0",,,,,"   76",",,0",,,,,"  183",",,0","  294",",,0","  244",",,0","   69",",,0"
"USC00506769","1969-06-16","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  267",",,0","  139",",,0",,,,,"   61",",,0",,,,,"  194",",,0","  294",",,0","  161",",,0","   55",",,0"
"USC00506769","1969-06-17","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  194",",,0","  100",",,0",,,,,"   41",",,0",,,,,"   44",",,0","  194",",,0","  139",",,0","   66",",,0"
"USC00506769","1969-06-18","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  167",",,0","   83",",,0",,,,,"   33",",,0",,,,,"  100",",,0","  178",",,0","  161",",,0","   47",",,0"
"USC00506769","1969-06-19","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  172",",,0","   89",",,0",,,,,"   36",",,0",,,,,"  100",",,0","  161",",,0","  150",",,0","   69",",,0"
"USC00506769","1969-06-20","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  183",",,0","   72",",,0",,,,,"   38",",,0",,,,,"  111",",,0","  222",",,0","  144",",,0","   60",",,0"
"USC00506769","1969-06-21","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  167",",,0","   56",",,0",,,,,"   36",",,0",,,,,"  117",",,0","  211",",,0","  167",",,0","   53",",,0"
"USC00506769","1969-06-22","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  194",",,0","  100",",,0",,,,,"   64",",,0",,,,,"   94",",,0","  239",",,0","  167",",,0","   92",",,0"
"USC00506769","1969-06-23","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  189",",,0","  111",",,0",,,,,"   30",",,0",,,,,"   56",",,0","  233",",,0","  150",",,0","   56",",,0"
"USC00506769","1969-06-24","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  183",",,0","  106",",,0",,,,,"   33",",,0",,,,,"  122",",,0","  206",",,0","  156",",,0","   45",",,0"
"USC00506769","1969-06-25","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  200",",,0","  122",",,0",,,,,"   36",",,0",,,,,"  139",",,0","  211",",,0","  161",",,0","   43",",,0"
"USC00506769","1969-06-26","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  200",",,0","  150",",,0",,,,,"   28",",,0",,,,,"  172",",,0","  233",",,0","  189",",,0","   16",",,0"
"USC00506769","1969-06-27","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  228",",,0","  111",",,0",,,,,"   36",",,0",,,,,"  139",",,0","  256",",,0","  211",",,0","   43",",,0"
"USC00506769","1969-06-28","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  244",",,0","   89",",,0",,,,,"   53",",,0",,,,,"   72",",,0","  267",",,0","  183",",,0","   48",",,0"
"USC00506769","1969-06-29","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  189",",,0","   67",",,0",,,,,"   36",",,0",,,,,"  172",",,0","  239",",,0","  117",",,0","   50",",,0"
"USC00506769","1969-06-30","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  178",",,0","   94",",,0",,,,,"   36",",,0",,,,,"  172",",,0","  244",",,0","  172",",,0","   45",",,0"
"USC00506769","1969-07-01","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  244",",,0","  111",",,0",,,,,"   36",",,0",,,,,,,,,"  228",",,0","   51",",,0"
"USC00506769","1969-07-02","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  228",",,0","   83",",,0",,,,,"   51",",,0",,,,,,,,,"  211",",,0","   60",",,0"
"USC00506769","1969-07-03","61.23333","-149.71667","113.1","OIL WELL ROAD E P, AK US","    0",",,0","    0",",,0","    0",",,0","  244",",,0","  122",",,0",,,,,"   58",",,0",,,,,"  167",",,0","  267",",,0","  211",",,0","   60",",,0"
