"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES"
"USC00422252","1976-01-09","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","   25",",,0","  -39",",,0"," -150",",,0",,,,,,,,," -122",",,0,0800",,,,,,
"USC00422252","1976-01-10","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","   25",",,0","  -22",",,0"," -122",",,0",,,,,,,,,"  -33",",,0,0800",,,,,,
"USC00422252","1976-01-11","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","   25",",,0","    6",",,0"," -156",",,0",,,,,,,,," -111",",,0,0800",,,,,,
"USC00422252","1976-01-12","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0","T,,0,0800",,,"   25",",,0","  -28",",,0"," -144",",,0",,,,,,,,," -111",",,0,0800",,,,,,
"USC00422252","1976-01-13","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   33",",,0"," -117",",,0",,,,,,,,,"  -50",",,0,0800",,,,,,
"USC00422252","1976-01-14","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   -6",",,0"," -156",",,0",,,,,,,,," -128",",,0,0800",,,,,,
"USC00422252","1976-01-15","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  -22",",,0"," -133",",,0",,,,,,,,," -100",",,0,0800",,,,,,
"USC00422252","1976-01-16","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   50",",,0"," -111",",,0",,,,,,,,,"  -94",",,0,0800",,,,,,
"USC00422252","1976-01-17","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   28",",,0"," -106",",,0",,,,,,,,,"  -61",",,0,0800",,,,,,
"USC00422252","1976-01-18","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   28",",,0"," -100",",,0",,,,,,,,,"  -56",",,0,0800",,,,,,
"USC00422252","1976-01-19","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   50",",,0"," -100",",,0",,,,,,,,,"  -61",",,0,0800",,,,,,
"USC00422252","1976-01-20","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   17",",,0"," -128",",,0",,,,,,,,,"  -94",",,0,0800",,,,,,
"USC00422252","1976-01-21","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00422252","1976-01-22","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  -11",",,0"," -167",",,0",,,,,,,,," -133",",,0,0800",,,,,,
"USC00422252","1976-01-23","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  -22",",,0"," -172",",,0",,,,,,,,," -150",",,0,0800",,,,,,
"USC00422252","1976-01-24","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  -33",",,0"," -150",",,0",,,,,,,,,"  -67",",,0,0800",,,,,,
"USC00422252","1976-01-25","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   44",",,0"," -100",",,0",,,,,,,,,"  -44",",,0,0800",,,,,,
"USC00422252","1976-01-26","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   -6",",,0"," -150",",,0",,,,,,,,," -150",",,0,0800",,,,,,
"USC00422252","1976-01-27","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   -6",",,0"," -150",",,0",,,,,,,,," -122",",,0,0800",,,,,,
"USC00422252","1976-01-28","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   -6",",,0"," -122",",,0",,,,,,,,," -100",",,0,0800",,,,,,
"USC00422252","1976-01-29","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   44",",,0"," -117",",,0",,,,,,,,,"  -94",",,0,0800",,,,,,
"USC00422252","1976-01-30","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   33",",,0"," -106",",,0",,,,,,,,,"  -11",",,0,0800",,,,,,
"USC00422252","1976-01-31","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","   50",",,0","  -94",",,0",,,,,,,,,"  -67",",,0,0800",,,,,,
"USC00422252","1976-02-01","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","   28",",,0"," -133",",,0",,,,,,,,,"  -78",",,0,0800",,,,,,
"USC00422252","1976-02-02","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","   28",",,0"," -122",",,0",,,,,,,,," -106",",,0,0800",,,,,,
"USC00422252","1976-02-03","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","   11",",,0"," -122",",,0",,,,,,,,,"  -78",",,0,0800",,,,,,
"USC00422252","1976-02-04","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","   33",",,0"," -111",",,0",,,,,,,,,"  -11",",,0,0800",,,,,,
"USC00422252","1976-02-05","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   13",",,0,0800",,,"   76",",,0","   28",",,0","  -83",",,0",,,,,,,,,"  -22",",,0,0800",,,,,,
"USC00422252","1976-02-06","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    5",",,0,0800",,,"  127",",,0","   28",",,0"," -122",",,0",,,,,,,,," -117",",,0,0800",,,,,,
"USC00422252","1976-02-07","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,,,"  -61",",,0"," -189",",,0",,,,,,,,," -144",",,0,0800",,,,,,
"USC00422252","1976-02-08","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"   76",",,0","  -44",",,0"," -150",",,0",,,,,,,,,"  -94",",,0,0800",,,,,,
"USC00422252","1976-02-09","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   30",",,0,0800",,,"   76",",,0","   -6",",,0","  -94",",,0",,,,,,,,,"  -39",",,0,0800",,,,,,
"USC00422252","1976-02-10","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","  112",",,0,0800",,,"  102",",,0","   44",",,0","  -67",",,0",,,,,,,,,"    6",",,0,0800",,,,,,
"USC00422252","1976-02-11","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"   76",",,0","   44",",,0"," -111",",,0",,,,,,,,,"  -11",",,0,0800",,,,,,
"USC00422252","1976-02-12","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"   51",",,0","   44",",,0"," -122",",,0",,,,,,,,,"  -61",",,0,0800",,,,,,
"USC00422252","1976-02-13","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"   51",",,0","   28",",,0","  -89",",,0",,,,,,,,,"  -78",",,0,0800",,,,,,
"USC00422252","1976-02-14","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"   25",",,0","   33",",,0","  -89",",,0",,,,,,,,,"  -39",",,0,0800",,,,,,
"USC00422252","1976-02-15","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"   25",",,0","   56",",,0","  -50",",,0",,,,,,,,,"  -17",",,0,0800",,,,,,
"USC00422252","1976-02-16","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"   25",",,0","   39",",,0","  -56",",,0",,,,,,,,,"  -44",",,0,0800",,,,,,
"USC00422252","1976-02-17","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0","T,,0,0800",,,"   25",",,0","   44",",,0","  -56",",,0",,,,,,,,,"  -39",",,0,0800",,,,,,
"USC00422252","1976-02-18","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"   25",",,0","   28",",,0","  -39",",,0",,,,,,,,,"   17",",,0,0800",,,,,,
"USC00422252","1976-02-19","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0","T,,0,0800",,,"    0",",,0","   44",",,0","  -72",",,0",,,,,,,,,"  -56",",,0,0800",,,,,,
"USC00422252","1976-02-20","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0","T,,0,0800",,,"    0",",,0","   33",",,0","  -56",",,0",,,,,,,,,"  -28",",,0,0800",,,,,,
"USC00422252","1976-02-21","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","   17",",,0"," -133",",,0",,,,,,,,," -117",",,0,0800",,,,,,
"USC00422252","1976-02-22","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","   -6",",,0"," -139",",,0",,,,,,,,," -100",",,0,0800",,,,,,
"USC00422252","1976-02-23","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","   -6",",,0"," -117",",,0",,,,,,,,,"  -89",",,0,0800",,,,,,
"USC00422252","1976-02-24","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","   17",",,0","  -89",",,0",,,,,,,,,"  -39",",,0,0800",,,,,,
"USC00422252","1976-02-25","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00422252","1976-02-26","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","   89",",,0","  -67",",,0",,,,,,,,,"  -39",",,0,0800",,,,,,
"USC00422252","1976-02-27","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","   83",",,0","  -50",",,0",,,,,,,,,"  -22",",,0,0800",,,,,,
"USC00422252","1976-02-28","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","  100",",,0","  -44",",,0",,,,,,,,,"  -28",",,0,0800",,,,,,
"USC00422252","1976-02-29","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","  133",",,0","  -33",",,0",,,,,,,,,"   44",",,0,0800",,,,,,
"USC00422252","1976-03-01","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","  133",",,0","  -28",",,0",,,,,,,,,"  -28",",,0,0800",,,,,,
"USC00422252","1976-03-02","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   18",",,0,0800",,,"   25",",,0","  106",",,0","  -72",",,0",,,,,,,,,"  -67",",,0,0800",,,,,,
"USC00422252","1976-03-03","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   10",",,0,0800",,,"   51",",,0","  -28",",,0"," -178",",,0",,,,,,,,," -128",",,0,0800",,,,,,
"USC00422252","1976-03-04","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,,,"  -17",",,0"," -128",",,0",,,,,,,,,"  -56",",,0,0800",,,,,,
"USC00422252","1976-03-05","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,,,"  -22",",,0"," -150",",,0",,,,,,,,," -111",",,0,0800",,,,,,
"USC00422252","1976-03-06","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,,,"  -39",",,0"," -144",",,0",,,,,,,,," -117",",,0,0800",,,,,,
"USC00422252","1976-03-07","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,,,"  -28",",,0"," -133",",,0",,,,,,,,,"  -50",",,0,0800",,,,,,
"USC00422252","1976-03-08","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,,,"  -22",",,0"," -122",",,0",,,,,,,,,"  -89",",,0,0800",,,,,,
"USC00422252","1976-03-09","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,,,"   17",",,0","  -94",",,0",,,,,,,,,"  -61",",,0,0800",,,,,,
"USC00422252","1976-03-10","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,,,"   44",",,0","  -83",",,0",,,,,,,,,"   -6",",,0,0800",,,,,,
"USC00422252","1976-03-11","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,,,"   78",",,0","  -39",",,0",,,,,,,,,"   -6",",,0,0800",,,,,,
"USC00422252","1976-03-12","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    8",",,0,0800",,,"   51",",,0","   17",",,0","  -94",",,0",,,,,,,,,"  -67",",,0,0800",,,,,,
"USC00422252","1976-03-13","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,,,"  -33",",,0"," -122",",,0",,,,,,,,,"  -72",",,0,0800",,,,,,
"USC00422252","1976-03-14","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","   44",",,0","  -72",",,0",,,,,,,,,"   33",",,0,0800",,,,,,
"USC00422252","1976-03-15","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","   72",",,0","  -39",",,0",,,,,,,,,"    0",",,0,0800",,,,,,
"USC00422252","1976-03-16","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","   78",",,0","  -56",",,0",,,,,,,,,"  -11",",,0,0800",,,,,,
"USC00422252","1976-03-17","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","  100",",,0","  -22",",,0",,,,,,,,,"   22",",,0,0800",,,,,,
"USC00422252","1976-03-18","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","  144",",,0","  -33",",,0",,,,,,,,,"   22",",,0,0800",,,,,,
"USC00422252","1976-03-19","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0","T,,0,0800",,,"    0","T,,0","  178",",,0","  -22",",,0",,,,,,,,,"  -17",",,0,0800",,,,,,
"USC00422252","1976-03-20","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","   22",",,0","  -78",",,0",,,,,,,,,"  -39",",,0,0800",,,,,,
"USC00422252","1976-03-21","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","   50",",,0","  -39",",,0",,,,,,,,,"   44",",,0,0800",,,,,,
"USC00422252","1976-03-22","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","   94",",,0","  -50",",,0",,,,,,,,,"  -11",",,0,0800",,,,,,
"USC00422252","1976-03-23","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","  128",",,0","  -33",",,0",,,,,,,,,"   -6",",,0,0800",,,,,,
"USC00422252","1976-03-24","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","  156",",,0","  -17",",,0",,,,,,,,,"   44",",,0,0800",,,,,,
"USC00422252","1976-03-25","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","  161",",,0","   11",",,0",,,,,,,,,"   17",",,0,0800",,,,,,
"USC00422252","1976-03-26","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","   50",",,0","  -50",",,0",,,,,,,,,"  -17",",,0,0800",,,,,,
"USC00422252","1976-03-27","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","   94",",,0","  -56",",,0",,,,,,,,,"  -22",",,0,0800",,,,,,
"USC00422252","1976-03-28","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","   83",",,0","  -83",",,0",,,,,,,,,"    0",",,0,0800",,,,,,
"USC00422252","1976-03-29","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","   44",",,0"," -100",",,0",,,,,,,,,"  -39",",,0,0800",,,,,,
"USC00422252","1976-03-30","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0","T,,0,0800",,,"    0",",,0","   56",",,0","  -61",",,0",,,,,,,,,"  -28",",,0,0800",,,,,,
"USC00422252","1976-03-31","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","  106",",,0","  -67",",,0",,,,,,,,,"   -6",",,0,0800",,,,,,
"USC00422252","1976-04-01","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","  128",",,0","  -39",",,0",,,,,,,,,"   17",",,0,0800",,,,,,
"USC00422252","1976-04-02","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","  194",",,0","   -6",",,0",,,,,,,,,"   39",",,0,0800",,,,,,
"USC00422252","1976-04-03","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","  150",",,0","  -33",",,0",,,,,,,,,"   67",",,0,0800",,,,,,
"USC00422252","1976-04-04","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","  178",",,0","    0",",,0",,,,,,,,,"   67",",,0,0800",,,,,,
"USC00422252","1976-04-05","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","  200",",,0","    6",",,0",,,,,,,,,"   94",",,0,0800",,,,,,
"USC00422252","1976-04-06","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   79",",,0,0800",,,"   25",",,0","  161",",,0","  -17",",,0",,,,,,,,,"   11",",,0,0800",,,,,,
"USC00422252","1976-04-07","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0","T,,0,0800",,,"    0",",,0","   94",",,0","    6",",,0",,,,,,,,,"   67",",,0,0800",,,,,,
"USC00422252","1976-04-08","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","  150",",,0","    0",",,0",,,,,,,,,"   39",",,0,0800",,,,,,
"USC00422252","1976-04-09","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","  156",",,0","   22",",,0",,,,,,,,,"   83",",,0,0800",,,,,,
"USC00422252","1976-04-10","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","  156",",,0","  -28",",,0",,,,,,,,,"   94",",,0,0800",,,,,,
"USC00422252","1976-04-11","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","  150",",,0","    6",",,0",,,,,,,,,"  122",",,0,0800",,,,,,
"USC00422252","1976-04-12","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","  211",",,0","   22",",,0",,,,,,,,,"  144",",,0,0800",,,,,,
"USC00422252","1976-04-13","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","  183",",,0","   44",",,0",,,,,,,,,"   78",",,0,0800",,,,,,
"USC00422252","1976-04-14","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   81",",,0,0800",,,"   25",",,0","  106",",,0","    0",",,0",,,,,,,,,"   11",",,0,0800",,,,,,
"USC00422252","1976-04-15","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    8",",,0,0800",,,"    0",",,0","  106",",,0","    6",",,0",,,,,,,,,"   50",",,0,0800",,,,,,
"USC00422252","1976-04-16","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   56",",,0,0800",,,"    0",",,0","  111",",,0","    0",",,0",,,,,,,,,"   22",",,0,0800",,,,,,
"USC00422252","1976-04-17","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   13",",,0,0800",,,"    0",",,0","  111",",,0","    0",",,0",,,,,,,,,"   33",",,0,0800",,,,,,
"USC00422252","1976-04-18","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","  111",",,0","  -22",",,0",,,,,,,,,"   39",",,0,0800",,,,,,
"USC00422252","1976-04-19","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    5",",,0,0800",,,"    0",",,0","  111",",,0","  -28",",,0",,,,,,,,,"   50",",,0,0800",,,,,,
"USC00422252","1976-04-20","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","  128",",,0","  -22",",,0",,,,,,,,,"  100",",,0,0800",,,,,,
"USC00422252","1976-04-21","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","  161",",,0","   17",",,0",,,,,,,,,"   56",",,0,0800",,,,,,
"USC00422252","1976-04-22","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","  189",",,0","    6",",,0",,,,,,,,,"   78",",,0,0800",,,,,,
"USC00422252","1976-04-23","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","  200",",,0","   39",",,0",,,,,,,,,"   83",",,0,0800",,,,,,
"USC00422252","1976-04-24","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","  183",",,0","  -22",",,0",,,,,,,,,"   94",",,0,0800",,,,,,
"USC00422252","1976-04-25","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","  183",",,0","   39",",,0",,,,,,,,,"   83",",,0,0800",,,,,,
"USC00422252","1976-04-26","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   13",",,0,0800",,,"    0",",,0","  178",",,0","  -17",",,0",,,,,,,,,"    0",",,0,0800",,,,,,
"USC00422252","1976-04-27","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0","T,,0,0800",,,"    0",",,0","   56",",,0","  -61",",,0",,,,,,,,,"    0",",,0,0800",,,,,,
"USC00422252","1976-04-28","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","  144",",,0","  -22",",,0",,,,,,,,,"   11",",,0,0800",,,,,,
"USC00422252","1976-04-29","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","  106",",,0","    0",",,0",,,,,,,,,"   39",",,0,0800",,,,,,
"USC00422252","1976-04-30","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800",,,"    0",",,0","  194",",,0","  -11",",,0",,,,,,,,,"   33",",,0,0800",,,,,,
"USC00422252","1976-05-01","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  156",",,0","    0",",,0",,,,,,,,,"   94",",,0,0800",,,,,,
"USC00422252","1976-05-02","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  206",",,0","   17",",,0",,,,,,,,,"  111",",,0,0800",,,,,,
"USC00422252","1976-05-03","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  222",",,0","   50",",,0",,,,,,,,,"   83",",,0,0800",,,,,,
"USC00422252","1976-05-04","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  222",",,0","   56",",,0",,,,,,,,,"   78",",,0,0800",,,,,,
"USC00422252","1976-05-05","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0","T,,0,0800","    0",",,0","    0",",,0","  211",",,0","   33",",,0",,,,,,,,,"   61",",,0,0800",,,,,,
"USC00422252","1976-05-06","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   36",",,0,0800","    0",",,0","    0",",,0","  200",",,0","   39",",,0",,,,,,,,,"   50",",,0,0800",,,,,,
"USC00422252","1976-05-07","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","  152",",,0,0800","    0",",,0","    0",",,0","  128",",,0","   50",",,0",,,,,,,,,"   78",",,0,0800",,,,,,
"USC00422252","1976-05-08","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   61",",,0,0800","    0",",,0","    0",",,0","  111",",,0","   44",",,0",,,,,,,,,"   67",",,0,0800",,,,,,
