"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00423182","1955-01-28","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0",,,"  -56",",,0"," -222",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1955-01-29","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0",,,"  -50",",,0"," -144",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1955-01-30","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0",,,"   33",",,0"," -106",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1955-01-31","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0","T,,0","    0","T,,0",,,"   44",",,0","  -33",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1955-02-01","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","   25",",,0","   13",",,0",,,"   17",",,0","  -50",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1955-02-02","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","   38",",,0","   76",",,0",,,"  -33",",,0","  -56",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1955-02-03","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","   25",",,0","   25",",,0",,,"  -33",",,0","  -89",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1955-02-04","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0",,,"  -11",",,0"," -111",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1955-02-05","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0",,,"  -33",",,0"," -139",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1955-02-06","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","   13",",,0",,,,,"  -39",",,0"," -139",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1955-02-07","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0",,,"    0",",,0"," -100",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1955-02-08","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0",,,"    0",",,0"," -117",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1955-02-09","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0",,,"   11",",,0","  -78",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1955-02-10","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0",,,"   11",",,0"," -194",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1955-02-11","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0",,,"  -17",",,0"," -189",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1955-02-12","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0",,,"  -17",",,0"," -183",",,0",,,,,,,,," -122",",,0",,,,,,,,,,,,
"USC00423182","1955-02-13","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0",,,"  -11",",,0"," -133",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1955-02-14","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0",,,"  -11",",,0"," -133",",,0",,,,,,,,,"  -44",",,0",,,,,,,,,,,,
"USC00423182","1955-02-15","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0",,,"   56",",,0","  -72",",,0",,,,,,,,,"  -72",",,0",,,,,,,,,,,,
"USC00423182","1955-02-16","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","  160",",,0",,,,,"   33",",,0","  -83",",,0",,,,,,,,,"   17",",,0",,,,,,,,,,,,
"USC00423182","1955-02-17","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","   38",",,0",,,,,"   67",",,0","  -72",",,0",,,,,,,,,"  -44",",,0",,,,,,,,,,,,
"USC00423182","1955-02-18","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0",,,"  -39",",,0","  -83",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1955-02-19","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0",,,"  -61",",,0"," -156",",,0",,,,,,,,," -144",",,0",,,,,,,,,,,,
"USC00423182","1955-02-20","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0",,,"  -78",",,0"," -150",",,0",,,,,,,,," -128",",,0",,,,,,,,,,,,
"USC00423182","1955-02-21","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0",,,"  -61",",,0"," -133",",,0",,,,,,,,,"  -78",",,0",,,,,,,,,,,,
"USC00423182","1955-02-22","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","   38",",,0","   51",",,0",,,"  -28",",,0"," -100",",,0",,,,,,,,,"  -89",",,0",,,,,,,,,,,,
"USC00423182","1955-02-23","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","   25",",,0",,,,,"  -11",",,0"," -156",",,0",,,,,,,,," -128",",,0",,,,,,,,,,,,
"USC00423182","1955-02-24","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0",,,"   28",",,0"," -133",",,0",,,,,,,,,"  -61",",,0",,,,,,,,,,,,
"USC00423182","1955-02-25","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0",,,"   67",",,0","  -72",",,0",,,,,,,,,"   17",",,0",,,,,,,,,,,,
"USC00423182","1955-02-26","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0",,,"   50",",,0","   17",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1955-02-27","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0",,,"   50",",,0","  -28",",,0",,,,,,,,,"  -11",",,0",,,,,,,,,,,,
"USC00423182","1955-02-28","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","   76",",,0","   84",",,0",,,"   22",",,0","  -44",",,0",,,,,,,,,"  -44",",,0",,,,,,,,,,,,
"USC00423182","1955-03-01","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0",,,"   89",",,0","  -50",",,0",,,,,,,,,"    6",",,0",,,,,,,,,,,,
"USC00423182","1955-03-02","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0",,,"  117",",,0","  -50",",,0",,,,,,,,,"   44",",,0",,,,,,,,,,,,
"USC00423182","1955-03-03","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","   94",",,0","  -11",",,0",,,,,,,,,"  -17",",,0",,,,,,,,,,,,
"USC00423182","1955-03-04","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","   22",",,0","  -89",",,0",,,,,,,,,"  -56",",,0",,,,,,,,,,,,
"USC00423182","1955-03-05","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","   39",",,0","  -89",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1955-03-06","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  -11",",,0","  -94",",,0",,,,,,,,,"  -67",",,0",,,,,,,,,,,,
"USC00423182","1955-03-07","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","   39",",,0","  -67",",,0",,,,,,,,,"  -39",",,0",,,,,,,,,,,,
"USC00423182","1955-03-08","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0","T,,0","    0",",,0","    0",",,0","   78",",,0","  -56",",,0",,,,,,,,,"    6",",,0",,,,,,,,,,,,
"USC00423182","1955-03-09","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  117",",,0","  -28",",,0",,,,,,,,,"   33",",,0",,,,,,,,,,,,
"USC00423182","1955-03-10","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  122",",,0","   22",",,0",,,,,,,,,"   50",",,0",,,,,,,,,,,,
"USC00423182","1955-03-11","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  122",",,0","   11",",,0",,,,,,,,,"   89",",,0",,,,,,,,,,,,
"USC00423182","1955-03-12","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  144",",,0","   22",",,0",,,,,,,,,"   22",",,0",,,,,,,,,,,,
"USC00423182","1955-03-13","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  156",",,0","   17",",,0",,,,,,,,,"   17",",,0",,,,,,,,,,,,
"USC00423182","1955-03-14","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0","T,,0","    0","T,,0","    0",",,0","   67",",,0","  -33",",,0",,,,,,,,,"  -22",",,0",,,,,,,,,,,,
"USC00423182","1955-03-15","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","   28",",,0","  -56",",,0",,,,,,,,,"  -33",",,0",,,,,,,,,,,,
"USC00423182","1955-03-16","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","   39",",,0","  -56",",,0",,,,,,,,,"  -28",",,0",,,,,,,,,,,,
"USC00423182","1955-03-17","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","   50",",,0","  -50",",,0",,,,,,,,,"  -17",",,0",,,,,,,,,,,,
"USC00423182","1955-03-18","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","   89",",,0","  -50",",,0",,,,,,,,,"  -11",",,0",,,,,,,,,,,,
"USC00423182","1955-03-19","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","   94",",,0","  -28",",,0",,,,,,,,,"  -28",",,0",,,,,,,,,,,,
"USC00423182","1955-03-20","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  -11",",,0","  -67",",,0",,,,,,,,,"  -33",",,0",,,,,,,,,,,,
"USC00423182","1955-03-21","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","   11",",,0"," -100",",,0",,,,,,,,,"   11",",,0",,,,,,,,,,,,
"USC00423182","1955-03-22","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  111",",,0","   -6",",,0",,,,,,,,,"    0",",,0",,,,,,,,,,,,
"USC00423182","1955-03-23","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  106",",,0","    0",",,0",,,,,,,,,"   33",",,0",,,,,,,,,,,,
"USC00423182","1955-03-24","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","   13",",,0","    0",",,0","    0",",,0","   67",",,0","    0",",,0",,,,,,,,,"   17",",,0",,,,,,,,,,,,
"USC00423182","1955-03-25","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    3",",,0","    0",",,0","    0",",,0","   56",",,0","  -17",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1955-03-26","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","   28",",,0","  -56",",,0",,,,,,,,,"  -11",",,0",,,,,,,,,,,,
"USC00423182","1955-03-27","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","   78",",,0","  -61",",,0",,,,,,,,,"   22",",,0",,,,,,,,,,,,
"USC00423182","1955-03-28","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  122",",,0","   -6",",,0",,,,,,,,,"   67",",,0",,,,,,,,,,,,
"USC00423182","1955-03-29","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  183",",,0","   11",",,0",,,,,,,,,"   28",",,0",,,,,,,,,,,,
"USC00423182","1955-03-30","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  111",",,0","  -17",",,0",,,,,,,,,"   33",",,0",,,,,,,,,,,,
"USC00423182","1955-03-31","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","   89",",,0","  -28",",,0",,,,,,,,,"   50",",,0",,,,,,,,,,,,
"USC00423182","1955-04-01","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  178",",,0","   -6",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00423182","1955-04-02","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  111",",,0","  -44",",,0",,,,,,,,,"  -28",",,0",,,,,,,,,,,,
"USC00423182","1955-04-03","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    5",",,0","    0",",,0","    0",",,0","   17",",,0","  -39",",,0",,,,,,,,,"  -33",",,0",,,,,,,,,,,,
"USC00423182","1955-04-04","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","   20",",,0","   25",",,0",,,"   17",",,0","  -33",",,0",,,,,,,,,"  -22",",,0",,,,,,,,,,,,
"USC00423182","1955-04-05","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0",,,"   61",",,0","  -44",",,0",,,,,,,,,"    0",",,0",,,,,,,,,,,,
"USC00423182","1955-04-06","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0",,,"   94",",,0","  -22",",,0",,,,,,,,,"   33",",,0",,,,,,,,,,,,
"USC00423182","1955-04-07","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  122",",,0","    6",",,0",,,,,,,,,"   33",",,0",,,,,,,,,,,,
"USC00423182","1955-04-08","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  144",",,0","    6",",,0",,,,,,,,,"   44",",,0",,,,,,,,,,,,
"USC00423182","1955-04-09","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  183",",,0","   17",",,0",,,,,,,,,"   83",",,0",,,,,,,,,,,,
"USC00423182","1955-04-10","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    3",",,0","    0",",,0","    0",",,0","  189",",,0","   17",",,0",,,,,,,,,"   22",",,0",,,,,,,,,,,,
"USC00423182","1955-04-11","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","   72",",,0","  -17",",,0",,,,,,,,,"   22",",,0",,,,,,,,,,,,
"USC00423182","1955-04-12","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  122",",,0","   11",",,0",,,,,,,,,"   50",",,0",,,,,,,,,,,,
"USC00423182","1955-04-13","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  206",",,0","   17",",,0",,,,,,,,,"   89",",,0",,,,,,,,,,,,
"USC00423182","1955-04-14","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  200",",,0","   56",",,0",,,,,,,,,"   56",",,0",,,,,,,,,,,,
"USC00423182","1955-04-15","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  139",",,0","   22",",,0",,,,,,,,,"   56",",,0",,,,,,,,,,,,
"USC00423182","1955-04-16","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  206",",,0","   22",",,0",,,,,,,,,"  128",",,0",,,,,,,,,,,,
"USC00423182","1955-04-17","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","   43",",,0","    0",",,0","    0",",,0","  161",",,0","   78",",,0",,,,,,,,,"  100",",,0",,,,,,,,,,,,
"USC00423182","1955-04-18","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","   13",",,0","    0",",,0","    0",",,0","  161",",,0","    0",",,0",,,,,,,,,"    0",",,0",,,,,,,,,,,,
"USC00423182","1955-04-19","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  100",",,0","  -22",",,0",,,,,,,,,"   17",",,0",,,,,,,,,,,,
"USC00423182","1955-04-20","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  172",",,0","    6",",,0",,,,,,,,,"  106",",,0",,,,,,,,,,,,
"USC00423182","1955-04-21","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  161",",,0","   83",",,0",,,,,,,,,"  128",",,0",,,,,,,,,,,,
"USC00423182","1955-04-22","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  128",",,0","   33",",,0",,,,,,,,,"   33",",,0",,,,,,,,,,,,
"USC00423182","1955-04-23","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","   43",",,0","    0",",,0","    0",",,0","  139",",,0","   33",",,0",,,,,,,,,"   72",",,0",,,,,,,,,,,,
"USC00423182","1955-04-24","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  200",",,0","   44",",,0",,,,,,,,,"  144",",,0",,,,,,,,,,,,
"USC00423182","1955-04-25","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  217",",,0","   78",",,0",,,,,,,,,"  161",",,0",,,,,,,,,,,,
"USC00423182","1955-04-26","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","   10",",,0","    0",",,0","    0",",,0","  161",",,0","    0",",,0",,,,,,,,,"    0",",,0",,,,,,,,,,,,
"USC00423182","1955-04-27","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","   50",",,0","   -6",",,0",,,,,,,,,"    0",",,0",,,,,,,,,,,,
"USC00423182","1955-04-28","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  200",",,0","    0",",,0",,,,,,,,,"  128",",,0",,,,,,,,,,,,
"USC00423182","1955-04-29","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  217",",,0","   89",",,0",,,,,,,,,"  133",",,0",,,,,,,,,,,,
"USC00423182","1955-04-30","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  228",",,0","  100",",,0",,,,,,,,,"  189",",,0",,,,,,,,,,,,
"USC00423182","1955-05-01","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    3",",,0","    0",",,0","    0",",,0","  206",",,0","   39",",,0",,,,,,,,,"   78",",,0",,,,,,,,,,,,
"USC00423182","1955-05-02","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","   23",",,0","    0",",,0","    0",",,0","  111",",,0","   33",",,0",,,,,,,,,"   44",",,0",,,,,,,,,,,,
"USC00423182","1955-05-03","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  144",",,0","   44",",,0",,,,,,,,,"   67",",,0",,,,,,,,,,,,
"USC00423182","1955-05-04","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  233",",,0","   50",",,0",,,,,,,,,"  150",",,0",,,,,,,,,,,,
"USC00423182","1955-05-05","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  278",",,0","  100",",,0",,,,,,,,,"  133",",,0",,,,,,,,,,,,
"USC00423182","1955-05-06","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  267",",,0","   89",",,0",,,,,,,,,"  144",",,0",,,,,,,,,,,,
"USC00423182","1955-05-07","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  256",",,0","  100",",,0",,,,,,,,,"  144",",,0",,,,,,,,,,,,
"USC00423182","1955-05-08","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","   43",",,0","    0",",,0","    0",",,0","  200",",,0","   94",",,0",,,,,,,,,"  100",",,0",,,,,,,,,,,,
"USC00423182","1955-05-09","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  178",",,0","   72",",,0",,,,,,,,,"   89",",,0",,,,,,,,,,,,
"USC00423182","1955-05-10","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  211",",,0","   61",",,0",,,,,,,,,"  111",",,0",,,,,,,,,,,,
"USC00423182","1955-05-11","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  256",",,0","   78",",,0",,,,,,,,,"  133",",,0",,,,,,,,,,,,
"USC00423182","1955-05-12","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  272",",,0","  111",",,0",,,,,,,,,"  172",",,0",,,,,,,,,,,,
"USC00423182","1955-05-13","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  261",",,0","  144",",,0",,,,,,,,,"  183",",,0",,,,,,,,,,,,
"USC00423182","1955-05-14","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  217",",,0","   50",",,0",,,,,,,,,"   50",",,0",,,,,,,,,,,,
"USC00423182","1955-05-15","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","   28",",,0","    0",",,0","    0",",,0","   78",",,0","    0",",,0",,,,,,,,,"   11",",,0",,,,,,,,,,,,
"USC00423182","1955-05-16","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  144",",,0","    0",",,0",,,,,,,,,"   78",",,0",,,,,,,,,,,,
"USC00423182","1955-05-17","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  156",",,0","   56",",,0",,,,,,,,,"   89",",,0",,,,,,,,,,,,
"USC00423182","1955-05-18","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  200",",,0","   56",",,0",,,,,,,,,"  117",",,0",,,,,,,,,,,,
"USC00423182","1955-05-19","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  244",",,0","   72",",,0",,,,,,,,,"  139",",,0",,,,,,,,,,,,
"USC00423182","1955-05-20","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  272",",,0","  106",",,0",,,,,,,,,"  144",",,0",,,,,,,,,,,,
"USC00423182","1955-05-21","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  283",",,0","  117",",,0",,,,,,,,,"  144",",,0",,,,,,,,,,,,
"USC00423182","1955-05-22","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  211",",,0","  111",",,0",,,,,,,,,"  111",",,0",,,,,,,,,,,,
"USC00423182","1955-05-23","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  239",",,0","   83",",,0",,,,,,,,,"  156",",,0",,,,,,,,,,,,
"USC00423182","1955-05-24","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0","T,,0","    0",",,0","    0",",,0","  217",",,0","  100",",,0",,,,,,,,,"  100",",,0",,,,,,,,,,,,
"USC00423182","1955-05-25","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  161",",,0","   89",",,0",,,,,,,,,"  100",",,0",,,,,,,,,,,,
"USC00423182","1955-05-26","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  189",",,0","   83",",,0",,,,,,,,,"  100",",,0",,,,,,,,,,,,
"USC00423182","1955-05-27","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  150",",,0","   61",",,0",,,,,,,,,"   61",",,0",,,,,,,,,,,,
"USC00423182","1955-05-28","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  194",",,0","   28",",,0",,,,,,,,,"  100",",,0",,,,,,,,,,,,
"USC00423182","1955-05-29","40.28333","-111.73333","1388.1","GENEVA STEEL, UT US","    0",",,0","    0",",,0","    0",",,0","  283",",,0","   61",",,0",,,,,,,,,"  161",",,0",,,,,,,,,,,,
